x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
8380,47,-78,-85,1,0,1,0,0,0,0,0,6000,6000,0,W
61110,439,86,62,4,4,0,0,0,0,0,0,1600,600,0,W
39880,342,15,21,3,1,2,0,0,0,0,0,2800,1000,0,W
19170,158,-44,-46,2,1,1,0,0,0,0,0,4500,4000,0,W
17750,151,-49,-48,1,1,0,0,0,0,0,0,400,400,0,W
41740,331,37,29,2,2,0,0,0,0,0,0,1100,700,0,W
35800,341,16,38,0,0,0,0,0,0,0,0,0,0,0,W
48820,446,57,75,5,4,1,0,0,0,0,0,3900,2000,0,W
29470,347,-14,22,0,0,0,0,0,0,0,0,0,0,0,W
23050,202,-33,-32,4,2,2,0,0,0,0,0,5100,3000,0,W
37820,347,16,24,3,2,1,0,0,0,0,0,4000,3000,0,W
33800,316,-5,2,2,1,1,0,0,0,0,0,3400,3000,0,W
13830,145,-58,-51,3,2,1,0,0,0,0,0,3900,3000,0,W
46170,404,53,45,1,1,0,0,0,0,0,0,700,700,0,W
35510,313,8,3,1,1,0,0,0,0,0,0,500,500,0,W
31040,322,-10,1,5,2,3,0,0,0,0,0,9000,4000,0,W
47690,518,42,63,6,4,2,0,0,0,0,0,7400,3000,0,W
28130,347,-19,3,3,2,1,0,0,0,0,0,3100,2000,0,W
4760,94,-23,37,0,0,0,0,0,0,0,0,0,0,0,N
3860,77,-38,12,0,0,0,0,0,0,0,0,0,0,0,N
2210,34,-64,-51,2,1,1,0,0,0,0,0,3400,3000,0,N
12610,157,-61,-52,1,0,1,0,0,0,0,0,2000,2000,0,W
39390,460,27,50,6,5,1,0,0,0,0,0,4800,2000,0,W
19630,295,-40,-11,3,2,1,0,0,0,0,0,8300,7000,0,W
26130,260,-15,-21,6,3,3,0,0,0,0,0,7700,3000,0,W
19420,279,-35,-13,4,3,1,0,0,0,0,0,2800,1000,0,W
18960,178,-38,-47,3,2,1,0,0,0,0,0,5800,5000,1,W
26290,104,-6,-67,5,2,2,1,0,0,0,0,25300,20000,0,W
18580,121,-31,-59,2,2,0,0,0,0,0,0,1200,800,0,W
9130,68,-64,-75,3,2,1,0,0,0,0,0,2000,1000,0,W
6340,18,10,-70,2,1,1,0,0,0,0,0,9300,9000,0,N
1200,15,-79,-74,0,0,0,0,0,0,0,0,0,0,0,N
1020,10,-81,-82,0,0,0,0,0,0,0,0,0,0,0,N
2360,16,-54,-71,0,0,0,0,0,0,0,0,0,0,0,N
1070,17,-73,-65,0,0,0,0,0,0,0,0,0,0,0,N
500,7,-83,-82,0,0,0,0,0,0,0,0,0,0,0,N
340,6,-87,-85,0,0,0,0,0,0,0,0,0,0,0,N
100,4,-96,-90,0,0,0,0,0,0,0,0,0,0,0,N
720,2,-62,-95,0,0,0,0,0,0,0,0,0,0,0,N
950,4,-40,-90,0,0,0,0,0,0,0,0,0,0,0,N
430,3,-71,-92,0,0,0,0,0,0,0,0,0,0,0,N
290,3,-67,-92,1,0,1,0,0,0,0,0,3000,3000,0,N
3330,37,-42,-39,2,2,0,0,0,0,0,0,1200,900,0,N
11740,46,-90,-96,1,0,1,0,0,0,0,0,4000,4000,0,W
850,6,-85,-90,0,0,0,0,0,0,0,0,0,0,0,N
5240,18,-96,-96,1,1,0,0,0,0,0,0,600,600,0,W
17910,86,-85,-79,4,0,4,0,0,0,0,0,12000,6000,0,W
145440,358,-3,-28,0,0,0,0,0,0,0,0,0,0,0,W
67480,141,-10,-44,3,2,1,0,0,0,0,0,2800,2000,0,N
239660,501,60,3,1,0,1,0,0,0,0,0,8000,8000,0,W
229690,485,45,0,4,3,1,0,0,0,0,0,2500,1000,0,W
49410,74,-33,-69,2,0,2,0,0,0,0,0,6000,3000,0,N
197620,406,19,-16,0,0,0,0,0,0,0,0,0,0,0,W
68200,137,-5,-38,0,0,0,0,0,0,0,0,0,0,0,N
53380,108,-13,-8,3,2,1,0,0,0,0,0,1700,1000,0,N
179710,274,5,-42,4,3,1,0,0,0,0,0,3000,2000,0,W
29650,93,-51,-20,0,0,0,0,0,0,0,0,0,0,0,N
111510,169,-36,-63,2,0,2,0,0,0,0,0,5000,3000,0,W
18400,46,-68,-60,0,0,0,0,0,0,0,0,0,0,0,N
6980,30,-87,-72,0,0,0,0,0,0,0,0,0,0,0,N
13120,19,-73,-81,0,0,0,0,0,0,0,0,0,0,0,N
9050,17,-79,-81,0,0,0,0,0,0,0,0,0,0,0,N
15400,24,-59,-69,1,0,1,0,0,0,0,0,1000,1000,0,N
38800,38,17,-45,2,1,1,0,0,0,0,0,1700,1000,0,N
104210,185,-39,-56,2,2,0,0,0,0,0,0,500,300,0,W
73930,94,-55,-76,1,0,1,0,0,0,0,0,1000,1000,0,W
42300,55,37,-10,1,0,1,0,0,0,0,0,4000,4000,0,N
178220,371,13,7,2,2,0,0,0,0,0,0,800,400,0,W
121520,247,-25,-26,1,1,0,0,0,0,0,0,400,400,0,W
22270,53,-23,-3,1,0,1,0,0,0,0,0,4000,4000,0,N
254510,417,61,35,2,2,0,0,0,0,0,0,500,300,0,W
180530,324,7,3,0,0,0,0,0,0,0,0,0,0,0,W
24750,62,-1,28,1,0,1,0,0,0,0,0,2000,2000,0,N
362360,575,122,93,4,2,2,0,0,0,0,0,10400,7000,0,W
140610,254,-20,-17,1,1,0,0,0,0,0,0,800,800,0,W
26720,53,21,21,1,0,1,0,0,0,0,0,1000,1000,0,N
211440,403,24,38,4,2,2,0,0,0,0,0,7300,4000,0,W
189170,371,9,22,1,0,1,0,0,0,0,0,1000,1000,0,W
232470,361,28,11,3,2,1,0,0,0,0,0,4000,3000,0,W
240350,458,24,34,4,3,1,0,0,0,0,0,3000,2000,0,W
40820,78,87,95,0,0,0,0,0,0,0,0,0,0,0,N
19790,43,-18,0,0,0,0,0,0,0,0,0,0,0,0,N
11230,26,-56,-41,0,0,0,0,0,0,0,0,0,0,0,N
19120,36,-24,-20,0,0,0,0,0,0,0,0,0,0,0,N
12120,24,-54,-49,1,1,0,0,0,0,0,0,300,300,0,N
147570,259,-30,-31,3,2,1,0,0,0,0,0,2000,1000,0,W
140890,230,-32,-37,2,2,0,0,0,0,0,0,600,400,0,W
16210,44,-37,-6,1,0,1,0,0,0,0,0,9000,9000,0,N
122030,211,-42,-42,1,1,0,0,0,0,0,0,500,500,0,W
154470,263,-21,-24,3,1,2,0,0,0,0,0,8400,6000,0,W
54980,115,-72,-66,1,1,0,0,0,0,0,0,600,600,0,W
103460,208,-37,-29,0,0,0,0,0,0,0,0,0,0,0,W
85240,140,-47,-51,1,1,0,0,0,0,0,0,200,200,0,W
39890,66,69,39,1,1,0,0,0,0,0,0,400,400,0,N
120690,150,-18,-43,0,0,0,0,0,0,0,0,0,0,0,W
70740,154,-50,-36,0,0,0,0,0,0,0,0,0,0,0,W
82480,172,-34,-21,1,0,1,0,0,0,0,0,1000,1000,0,W
161390,314,49,65,0,0,0,0,0,0,0,0,0,0,0,W
101050,213,-8,9,0,0,0,0,0,0,0,0,0,0,0,W
60100,94,-43,-52,2,2,0,0,0,0,0,0,1000,800,0,W
82460,154,-17,-16,0,0,0,0,0,0,0,0,0,0,0,W
65320,128,-29,-25,1,1,0,0,0,0,0,0,800,800,0,W
18870,47,-19,-3,2,1,1,0,0,0,0,0,4800,4000,0,N
21900,60,-5,25,0,0,0,0,0,0,0,0,0,0,0,N
20700,37,-9,-22,0,0,0,0,0,0,0,0,0,0,0,N
51950,144,-44,-17,2,0,2,0,0,0,0,0,3000,2000,0,W
129190,278,47,67,4,1,3,0,0,0,0,0,13500,8000,0,W
125340,292,35,62,0,0,0,0,0,0,0,0,0,0,0,W
48630,126,-48,-35,0,0,0,0,0,0,0,0,0,0,0,W
39660,86,80,87,0,0,0,0,0,0,0,0,0,0,0,N
101040,213,11,11,2,1,1,0,0,0,0,0,1700,1000,0,W
20090,74,-78,-62,0,0,0,0,0,0,0,0,0,0,0,W
105160,284,34,66,1,0,1,0,0,0,0,0,6000,6000,0,W
35200,93,-55,-48,1,0,1,0,0,0,0,0,5000,5000,0,W
22300,55,2,17,0,0,0,0,0,0,0,0,0,0,0,N
30650,80,38,66,1,1,0,0,0,0,0,0,500,500,0,N
20840,52,-14,-3,0,0,0,0,0,0,0,0,0,0,0,N
29560,112,22,103,0,0,0,0,0,0,0,0,0,0,0,N
28210,83,8,30,1,0,1,0,0,0,0,0,3000,3000,0,N
14350,36,-47,-47,0,0,0,0,0,0,0,0,0,0,0,N
32830,85,33,31,0,0,0,0,0,0,0,0,0,0,0,N
66640,155,-13,-13,1,1,0,0,0,0,0,0,400,400,0,W
48440,76,86,11,0,0,0,0,0,0,0,0,0,0,0,N
26470,37,-8,-47,2,2,0,0,0,0,0,0,900,600,0,N
3430,18,-88,-74,0,0,0,0,0,0,0,0,0,0,0,N
12270,24,-52,-62,0,0,0,0,0,0,0,0,0,0,0,N
34050,68,38,13,0,0,0,0,0,0,0,0,0,0,0,N
28020,51,12,-14,0,0,0,0,0,0,0,0,0,0,0,N
44790,57,74,-3,0,0,0,0,0,0,0,0,0,0,0,N
68130,162,-9,-9,2,2,0,0,0,0,0,0,1000,600,0,W
107250,168,43,-8,0,0,0,0,0,0,0,0,0,0,0,W
72460,150,166,180,1,0,1,0,0,0,0,0,1000,1000,0,N
58410,113,84,88,0,0,0,0,0,0,0,0,0,0,0,N
52000,134,44,97,0,0,0,0,0,0,0,0,0,0,1,N
48590,134,28,84,1,0,0,1,0,0,0,0,20000,20000,0,N
19370,63,-49,-20,0,0,0,0,0,0,0,0,0,0,0,N
14770,48,-60,-41,0,0,0,0,0,0,0,0,0,0,0,N
15050,52,-61,-38,0,0,0,0,0,0,0,0,0,0,0,N
18800,67,-51,-23,0,0,0,0,0,0,0,0,0,0,0,N
29500,92,-21,6,1,1,0,0,0,0,0,0,300,300,0,N
12950,41,-65,-55,0,0,0,0,0,0,0,0,0,0,0,N
20730,48,-39,-46,1,1,0,0,0,0,0,0,400,400,0,N
41340,89,42,12,0,0,0,0,0,0,0,0,0,0,0,N
18410,30,-33,-61,0,0,0,0,0,0,0,0,0,0,0,N
9490,26,-60,-61,0,0,0,0,0,0,0,0,0,0,0,N
6370,34,-68,-39,0,0,0,0,0,0,0,0,0,0,0,N
9430,44,-50,-17,0,0,0,0,0,0,0,0,0,0,0,N
30130,82,65,57,3,3,0,0,0,0,0,0,500,200,0,N
12880,62,-35,12,0,0,0,0,0,0,0,0,0,0,0,N
16480,44,-14,-20,0,0,0,0,0,0,0,0,0,0,0,N
19040,50,7,0,0,0,0,0,0,0,0,0,0,0,0,N
15570,41,-16,-19,0,0,0,0,0,0,0,0,0,0,0,N
20250,45,13,-10,0,0,0,0,0,0,0,0,0,0,0,N
19030,46,20,0,1,0,1,0,0,0,0,0,9000,9000,0,N
21730,56,37,18,0,0,0,0,0,0,0,0,0,0,0,N
24550,62,44,23,0,0,0,0,0,0,0,0,0,0,0,N
15300,29,-19,-45,0,0,0,0,0,0,0,0,0,0,0,N
32240,61,65,18,0,0,0,0,0,0,0,0,0,0,0,N
27490,55,39,11,0,0,0,0,0,0,0,0,0,0,0,N
48650,73,-51,-51,0,0,0,0,0,0,0,0,0,0,0,N
147400,189,55,33,1,1,0,0,0,0,0,0,700,700,0,N
175660,251,76,72,0,0,0,0,0,0,0,0,0,0,0,N
44730,79,-58,-49,0,0,0,0,0,0,0,0,0,0,0,N
25510,60,-75,-60,0,0,0,0,0,0,0,0,0,0,0,N
13960,36,-85,-74,0,0,0,0,0,0,0,0,0,0,0,N
4760,35,-94,-73,0,0,0,0,0,0,0,0,0,0,0,N
4790,21,-94,-82,0,0,0,0,0,0,0,0,0,0,0,N
9550,24,-86,-77,0,0,0,0,0,0,0,0,0,0,0,N
10100,23,-82,-75,0,0,0,0,0,0,0,0,0,0,0,N
11620,23,-76,-71,0,0,0,0,0,0,0,0,0,0,0,N
6910,25,-85,-66,0,0,0,0,0,0,0,0,0,0,0,N
8960,28,-71,-51,0,0,0,0,0,0,0,0,0,0,0,N
12760,26,-9,-35,0,0,0,0,0,0,0,0,0,0,0,N
12620,37,16,-8,0,0,0,0,0,0,0,0,0,0,0,N
7400,24,-23,-40,0,0,0,0,0,0,0,0,0,0,0,N
9070,28,1,-30,0,0,0,0,0,0,0,0,0,0,0,N
18250,67,95,68,0,0,0,0,0,0,0,0,0,0,0,N
11190,27,4,-32,0,0,0,0,0,0,0,0,0,0,0,N
10760,28,-1,-30,0,0,0,0,0,0,0,0,0,0,0,N
11230,27,2,-32,0,0,0,0,0,0,0,0,0,0,0,N
12430,32,14,-20,0,0,0,0,0,0,0,0,0,0,0,N
13080,42,14,5,0,0,0,0,0,0,0,0,0,0,0,N
14670,44,23,10,0,0,0,0,0,0,0,0,0,0,0,N
8110,29,-33,-28,0,0,0,0,0,0,0,0,0,0,0,N
9350,44,-20,10,0,0,0,0,0,0,0,0,0,0,0,N
11500,30,-3,-25,0,0,0,0,0,0,0,0,0,0,0,N
7990,20,-34,-50,0,0,0,0,0,0,0,0,0,0,0,N
7590,20,-31,-50,0,0,0,0,0,0,0,0,0,0,0,N
6760,24,-37,-40,0,0,0,0,0,0,0,0,0,0,0,N
6460,27,-37,-32,0,0,0,0,0,0,0,0,0,0,0,N
19260,53,97,32,0,0,0,0,0,0,0,0,0,0,0,N
14810,45,41,12,0,0,0,0,0,0,0,0,0,0,0,N
20020,49,88,22,0,0,0,0,0,0,0,0,0,0,0,N
11400,50,14,0,0,0,0,0,0,0,0,0,0,0,0,N
11500,35,13,-30,0,0,0,0,0,0,0,0,0,0,0,N
5250,66,-49,36,0,0,0,0,0,0,0,0,0,0,0,N
19420,60,98,20,0,0,0,0,0,0,0,0,0,0,0,N
5250,66,-49,36,0,0,0,0,0,0,0,0,0,0,0,N
19420,60,98,20,0,0,0,0,0,0,0,0,0,0,0,N
20060,57,87,12,0,0,0,0,0,0,0,0,0,0,0,N
7970,44,-32,-15,0,0,0,0,0,0,0,0,0,0,0,N
10330,35,-11,-32,0,0,0,0,0,0,0,0,0,0,0,N
18600,29,60,-42,0,0,0,0,0,0,0,0,0,0,0,N
4120,23,-67,-52,0,0,0,0,0,0,0,0,0,0,0,N
6790,17,-43,-62,0,0,0,0,0,0,0,0,0,0,0,N
4910,25,-58,-40,0,0,0,0,0,0,0,0,0,0,0,N
16410,32,51,-20,0,0,0,0,0,0,0,0,0,0,0,N
8280,30,-27,-25,0,0,0,0,0,0,0,0,0,0,0,N
3610,16,-69,-60,0,0,0,0,0,0,0,0,0,0,0,N
3410,16,-66,-60,0,0,0,0,0,0,0,0,0,0,0,N
7400,25,-12,-38,0,0,0,0,0,0,0,0,0,0,0,N
6650,27,-21,-32,0,0,0,0,0,0,0,0,0,0,0,N
5930,31,-26,-22,0,0,0,0,0,0,0,0,0,0,0,N
7530,32,12,-20,0,0,0,0,0,0,0,0,0,0,0,N
5170,19,-27,-52,0,0,0,0,0,0,0,0,0,0,0,N
3760,22,-46,-45,0,0,0,0,0,0,0,0,0,0,0,N
1160,20,-83,-50,0,0,0,0,0,0,0,0,0,0,0,N
5400,39,2,-2,0,0,0,0,0,0,0,0,0,0,0,N
1270,9,-75,-78,0,0,0,0,0,0,0,0,0,0,0,N
2870,22,-40,-45,0,0,0,0,0,0,0,0,0,0,0,N
1600,11,-66,-72,0,0,0,0,0,0,0,0,0,0,0,N
2720,23,-34,-42,0,0,0,0,0,0,0,0,0,0,0,N
4310,29,15,-28,0,0,0,0,0,0,0,0,0,0,0,N
4240,25,19,-38,0,0,0,0,0,0,0,0,0,0,0,N
3420,14,5,-65,0,0,0,0,0,0,0,0,0,0,0,N
2910,24,-5,-40,0,0,0,0,0,0,0,0,0,0,0,N
1560,15,-48,-62,0,0,0,0,0,0,0,0,0,0,0,N
3460,47,14,18,0,0,0,0,0,0,0,0,0,0,0,N
5020,32,77,-20,0,0,0,0,0,0,0,0,0,0,0,N
2430,19,-24,-52,0,0,0,0,0,0,0,0,0,0,0,N
2260,17,-29,-58,0,0,0,0,0,0,0,0,0,0,0,N
1480,7,-54,-82,0,0,0,0,0,0,0,0,0,0,0,N
920,9,-71,-78,0,0,0,0,0,0,0,0,0,0,0,N
1180,14,-57,-65,0,0,0,0,0,0,0,0,0,0,0,N
2290,6,-7,-85,0,0,0,0,0,0,0,0,0,0,0,N
4080,19,73,-52,0,0,0,0,0,0,0,0,0,0,0,N
3380,14,37,-65,0,0,0,0,0,0,0,0,0,0,0,N
920,9,-65,-78,0,0,0,0,0,0,0,0,0,0,0,N
3840,13,60,-68,0,0,0,0,0,0,0,0,0,0,0,N
2540,19,12,-52,0,0,0,0,0,0,0,0,0,0,0,N
590,11,-74,-72,0,0,0,0,0,0,0,0,0,0,0,N
3720,43,75,8,0,0,0,0,0,0,0,0,0,0,0,N
590,11,-74,-72,0,0,0,0,0,0,0,0,0,0,0,N
3720,43,75,8,0,0,0,0,0,0,0,0,0,0,0,N
2340,19,0,-52,0,0,0,0,0,0,0,0,0,0,0,N
2610,39,5,-2,0,0,0,0,0,0,0,0,0,0,0,N
3030,29,15,-28,0,0,0,0,0,0,0,0,0,0,0,N
3430,23,27,-42,0,0,0,0,0,0,0,0,0,0,0,N
3330,17,26,-58,0,0,0,0,0,0,0,0,0,0,0,N
1950,19,-26,-52,0,0,0,0,0,0,0,0,0,0,0,N
3610,20,32,-50,0,0,0,0,0,0,0,0,0,0,0,N
3530,27,30,-32,0,0,0,0,0,0,0,0,0,0,0,N
1150,6,-59,-85,0,0,0,0,0,0,0,0,0,0,0,N
2180,10,-24,-75,0,0,0,0,0,0,0,0,0,0,0,N
2760,24,2,-40,0,0,0,0,0,0,0,0,0,0,0,N
2740,17,0,-58,0,0,0,0,0,0,0,0,0,0,0,N
750,15,-73,-62,0,0,0,0,0,0,0,0,0,0,0,N
5050,55,99,38,0,0,0,0,0,0,0,0,0,0,0,N
1920,32,-29,-20,0,0,0,0,0,0,0,0,0,0,0,N
2820,25,10,-38,0,0,0,0,0,0,0,0,0,0,0,N
3300,15,24,-62,0,0,0,0,0,0,0,0,0,0,0,N
2150,13,-18,-68,0,0,0,0,0,0,0,0,0,0,0,N
3310,17,33,-58,0,0,0,0,0,0,0,0,0,0,0,N
2290,29,-15,-28,0,0,0,0,0,0,0,0,0,0,0,N
1380,56,-49,40,0,0,0,0,0,0,0,0,0,0,0,N
2780,19,8,-52,0,0,0,0,0,0,0,0,0,0,0,N
2920,16,13,-60,0,0,0,0,0,0,0,0,0,0,0,N
2700,14,-3,-65,0,0,0,0,0,0,0,0,0,0,0,N
780,6,-70,-85,0,0,0,0,0,0,0,0,0,0,0,N
2810,7,15,-82,0,0,0,0,0,0,0,0,0,0,0,N
2350,19,-4,-52,0,0,0,0,0,0,0,0,0,0,0,N
1490,10,-37,-75,0,0,0,0,0,0,0,0,0,0,0,N
1970,17,-14,-58,0,0,0,0,0,0,0,0,0,0,0,N
3890,46,81,15,0,0,0,0,0,0,0,0,0,0,0,N
1340,21,-42,-48,0,0,0,0,0,0,0,0,0,0,0,N
1620,11,-30,-72,0,0,0,0,0,0,0,0,0,0,0,N
2570,10,18,-75,0,0,0,0,0,0,0,0,0,0,0,N
1190,9,-45,-78,0,0,0,0,0,0,0,0,0,0,0,N
2680,14,34,-65,0,0,0,0,0,0,0,0,0,0,0,N
3390,13,55,-68,0,0,0,0,0,0,0,0,0,0,0,N
4390,16,95,-60,0,0,0,0,0,0,0,0,0,0,0,N
1870,11,-24,-72,0,0,0,0,0,0,0,0,0,0,0,N
2650,18,7,-55,0,0,0,0,0,0,0,0,0,0,0,N
3680,22,44,-45,0,0,0,0,0,0,0,0,0,0,0,N
2850,10,12,-75,0,0,0,0,0,0,0,0,0,0,0,N
2070,14,-23,-65,0,0,0,0,0,0,0,0,0,0,0,N
4720,26,73,-35,0,0,0,0,0,0,0,0,0,0,0,N
1070,10,-64,-75,0,0,0,0,0,0,0,0,0,0,0,N
3110,23,6,-42,0,0,0,0,0,0,0,0,0,0,0,N
3100,22,4,-45,0,0,0,0,0,0,0,0,0,0,0,N
3130,25,6,-38,0,0,0,0,0,0,0,0,0,0,0,N
2890,28,2,-30,0,0,0,0,0,0,0,0,0,0,0,N
2870,21,-2,-48,0,0,0,0,0,0,0,0,0,0,0,N
3090,18,5,-55,0,0,0,0,0,0,0,0,0,0,0,N
3510,19,22,-52,0,0,0,0,0,0,0,0,0,0,0,N
2970,19,0,-52,0,0,0,0,0,0,0,0,0,0,0,N
4290,45,41,12,0,0,0,0,0,0,0,0,0,0,0,N
2510,17,-16,-58,0,0,0,0,0,0,0,0,0,0,0,N
2920,20,-7,-50,0,0,0,0,0,0,0,0,0,0,0,N
6150,25,97,-38,0,0,0,0,0,0,0,0,0,0,0,N
3600,20,5,-50,0,0,0,0,0,0,0,0,0,0,0,N
1980,18,-43,-55,0,0,0,0,0,0,0,0,0,0,0,N
3210,13,-5,-68,0,0,0,0,0,0,0,0,0,0,0,N
4190,25,22,-38,0,0,0,0,0,0,0,0,0,0,0,N
560,7,-84,-82,0,0,0,0,0,0,0,0,0,0,0,N
1100,6,-66,-85,0,0,0,0,0,0,0,0,0,0,0,N
3180,11,4,-72,0,0,0,0,0,0,0,0,0,0,0,N
4350,22,48,-45,0,0,0,0,0,0,0,0,0,0,0,N
5090,35,63,-12,0,0,0,0,0,0,0,0,0,0,0,N
2440,16,-27,-60,0,0,0,0,0,0,0,0,0,0,0,N
950,46,-68,15,0,0,0,0,0,0,0,0,0,0,0,N
2440,63,-10,58,0,0,0,0,0,0,0,0,0,0,0,N
1820,55,-34,38,0,0,0,0,0,0,0,0,0,0,0,N
1650,46,-37,15,0,0,0,0,0,0,0,0,0,0,0,N
4310,66,83,65,0,0,0,0,0,0,0,0,0,0,0,N
4200,74,54,85,0,0,0,0,0,0,0,0,0,0,0,N
7130,105,134,142,0,0,0,0,0,0,0,0,0,0,0,N
5630,98,64,86,0,0,0,0,0,0,0,0,0,0,0,N
5660,118,59,95,0,0,0,0,0,0,0,0,0,0,0,N
7190,123,98,79,0,0,0,0,0,0,0,0,0,0,0,N
6220,111,52,40,0,0,0,0,0,0,0,0,0,0,0,N
4030,127,-13,48,0,0,0,0,0,0,0,0,0,0,0,N
8670,151,-25,-58,0,0,0,0,0,0,0,0,0,0,0,N
7510,169,-35,-53,0,0,0,0,0,0,0,0,0,0,0,N
3110,164,-73,-54,0,0,0,0,0,0,0,0,0,0,0,N
5550,168,-52,-53,0,0,0,0,0,0,0,0,0,0,0,N
7560,133,-34,-47,1,0,1,0,0,0,0,0,4000,4000,0,N
3610,154,-67,-55,0,0,0,0,0,0,0,0,0,0,0,N
4490,177,-60,-49,0,0,0,0,0,0,0,0,0,0,0,N
3100,184,-72,-47,0,0,0,0,0,0,0,0,0,0,0,N
18470,525,-46,-41,0,0,0,0,0,0,0,0,0,0,0,W
17220,529,-50,-41,0,0,0,0,0,0,0,0,0,0,0,W
25010,524,-27,-41,0,0,0,0,0,0,0,0,0,0,0,W
17540,252,-23,-48,0,0,0,0,0,0,0,0,0,0,0,W
15170,414,-56,-54,0,0,0,0,0,0,0,0,0,0,0,W
79240,1381,124,47,0,0,0,0,0,0,0,0,0,0,1,W
103380,2701,193,187,1,0,0,0,1,0,0,0,200000,200000,0,W
38230,835,61,63,0,0,0,0,0,0,0,0,0,0,0,W
43380,693,83,36,0,0,0,0,0,0,0,0,0,0,0,W
26450,529,12,3,0,0,0,0,0,0,0,0,0,0,0,W
27450,512,16,0,1,1,0,0,0,0,0,0,300,300,0,W
25750,494,9,-3,0,0,0,0,0,0,0,0,0,0,0,W
23310,242,-2,-53,1,1,0,0,0,0,0,0,700,700,0,W
26170,388,23,-19,0,0,0,0,0,0,0,0,0,0,0,W
42450,429,99,-10,0,0,0,0,0,0,0,0,0,0,0,W
63560,317,198,-33,0,0,0,0,0,0,0,0,0,0,0,W
58720,513,175,8,0,0,0,0,0,0,0,0,0,0,0,W
31010,512,45,7,0,0,0,0,0,0,0,0,0,0,0,W
31450,286,47,-40,0,0,0,0,0,0,0,0,0,0,0,W
31310,504,47,6,0,0,0,0,0,0,0,0,0,0,0,W
27020,294,334,-5,0,0,0,0,0,0,0,0,0,0,0,W
10160,278,-5,15,0,0,0,0,0,0,0,0,0,0,0,N
18820,299,75,24,1,0,1,0,0,0,0,0,4000,4000,0,N
13780,289,28,20,0,0,0,0,0,0,0,0,0,0,0,N
14080,172,-38,-65,0,0,0,0,0,0,0,0,0,0,0,W
11690,235,-48,-52,0,0,0,0,0,0,0,0,0,0,0,W
33500,231,48,-53,0,0,0,0,0,0,0,0,0,0,0,W
58190,419,158,-14,0,0,0,0,0,0,0,0,0,0,0,W
31390,362,39,-26,0,0,0,0,0,0,0,0,0,0,0,W
25850,476,1,-6,0,0,0,0,0,0,0,0,0,0,0,W
23040,392,-10,-22,0,0,0,0,0,0,0,0,0,0,0,W
15300,295,-40,-41,0,0,0,0,0,0,0,0,0,0,0,W
14050,228,-45,-55,0,0,0,0,0,0,0,0,0,0,0,W
9450,209,-63,-59,0,0,0,0,0,0,0,0,0,0,0,W
36250,361,42,-28,0,0,0,0,0,0,0,0,0,0,0,W
24570,327,-4,-35,0,0,0,0,0,0,0,0,0,0,0,W
26860,319,5,-37,0,0,0,0,0,0,0,0,0,0,0,W
16000,313,-38,-36,0,0,0,0,0,0,0,0,0,0,0,W
21860,196,-16,-60,0,0,0,0,0,0,0,0,0,0,0,W
12900,201,-50,-59,0,0,0,0,0,0,0,0,0,0,0,W
27590,314,6,-35,0,0,0,0,0,0,0,0,0,0,0,W
15010,368,-42,-24,1,1,0,0,0,0,0,0,800,800,0,W
9970,323,-62,-33,0,0,0,0,0,0,0,0,0,0,0,W
18970,301,-27,-38,1,0,1,0,0,0,0,0,1000,1000,0,W
13000,311,-50,-36,0,0,0,0,0,0,0,0,0,0,0,W
14970,409,39,69,0,0,0,0,0,0,0,0,0,0,0,N
14390,329,34,36,0,0,0,0,0,0,0,0,0,0,0,N
6790,238,-37,-2,0,0,0,0,0,0,0,0,0,0,0,N
38430,406,54,-10,0,0,0,0,0,0,0,0,0,0,0,W
29380,381,18,-15,0,0,0,0,0,0,0,0,0,0,0,W
35720,306,43,-32,0,0,0,0,0,0,0,0,0,0,0,W
22990,395,-8,-12,0,0,0,0,0,0,0,0,0,0,0,W
15190,367,-39,-18,0,0,0,0,0,0,0,0,0,0,0,W
34750,368,36,-17,0,0,0,0,0,0,0,0,0,0,0,W
84880,807,233,82,1,1,0,0,0,0,0,0,800,800,0,W
45560,591,79,33,0,0,0,0,0,0,0,0,0,0,0,W
36940,439,45,-1,0,0,0,0,0,0,0,0,0,0,0,W
28960,444,14,0,1,1,0,0,0,0,0,0,300,300,0,W
22260,493,-13,11,1,1,0,0,0,0,0,0,900,900,0,W
14370,338,-44,-24,1,1,0,0,0,0,0,0,400,400,0,W
16480,401,-35,-10,0,0,0,0,0,0,0,0,0,0,0,W
14300,275,33,14,0,0,0,0,0,0,0,0,0,0,0,N
12280,290,14,20,0,0,0,0,0,0,0,0,0,0,0,N
11140,295,4,22,0,0,0,0,0,0,0,0,0,0,0,N
4500,207,-58,-14,0,0,0,0,0,0,0,0,0,0,0,N
7400,206,-31,-15,0,0,0,0,0,0,0,0,0,0,0,N
9380,234,-13,-3,0,0,0,0,0,0,0,0,0,0,0,N
11550,204,8,-16,1,1,0,0,0,0,0,0,600,600,0,N
10070,243,-6,0,0,0,0,0,0,0,0,0,0,0,0,N
5940,182,-41,-21,0,0,0,0,0,0,0,0,0,0,0,N
7860,165,-21,-28,0,0,0,0,0,0,0,0,0,0,0,N
5420,163,-46,-29,0,0,0,0,0,0,0,0,0,0,0,N
7440,130,-26,-43,0,0,0,0,0,0,0,0,0,0,0,N
